Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,check_in,total_nights,check_out
INN04315,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,2018-06-14,3,2018-06-17
INN04316,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,11,25,Online,0,0,0,93.6,1,Not_Canceled,2018-11-25,1,2018-11-26
INN04317,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,2018-04-06,1,2018-04-07
INN04318,2,0,2,4,Not Selected,0,Room_Type 1,228,2018,8,27,Online,0,0,0,80.75,0,Canceled,2018-08-27,6,2018-09-02
INN04319,2,0,1,3,Meal Plan 1,0,Room_Type 1,8,2018,12,22,Online,0,0,0,87.98,3,Not_Canceled,2018-12-22,4,2018-12-26
INN04320,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,2,2018-06-26
INN04321,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,Offline,0,0,0,81.0,0,Not_Canceled,2018-10-16,4,2018-10-20
INN04322,1,0,2,1,Meal Plan 1,1,Room_Type 1,18,2018,12,11,Corporate,1,0,3,67.0,0,Not_Canceled,2018-12-11,3,2018-12-14
INN04323,2,0,0,3,Not Selected,0,Room_Type 1,10,2018,12,1,Online,0,0,0,90.33,0,Not_Canceled,2018-12-01,3,2018-12-04
INN04324,2,1,1,2,Meal Plan 1,1,Room_Type 1,118,2018,8,15,Online,0,0,0,139.5,1,Not_Canceled,2018-08-15,3,2018-08-18
INN04325,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,2018,3,4,Online,0,0,0,114.0,1,Canceled,2018-03-04,2,2018-03-06
INN04326,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,105.0,2,Not_Canceled,2017-09-01,3,2017-09-04
INN04327,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Not_Canceled,2017-10-09,3,2017-10-12
INN04328,2,0,0,1,Not Selected,0,Room_Type 1,58,2018,10,19,Online,0,0,0,108.0,2,Not_Canceled,2018-10-19,1,2018-10-20
INN04329,2,0,2,2,Meal Plan 1,0,Room_Type 4,44,2018,9,25,Online,0,0,0,149.4,2,Not_Canceled,2018-09-25,4,2018-09-29
INN04330,2,0,2,4,Not Selected,0,Room_Type 1,9,2018,11,2,Online,0,0,0,113.0,1,Not_Canceled,2018-11-02,6,2018-11-08
INN04331,2,0,0,2,Meal Plan 1,0,Room_Type 1,136,2018,5,6,Online,0,0,0,105.3,1,Not_Canceled,2018-05-06,2,2018-05-08
INN04332,1,0,0,0,Meal Plan 1,0,Room_Type 1,83,2017,12,17,Complementary,0,0,0,0.0,0,Not_Canceled,2017-12-17,0,2017-12-17
INN04333,2,0,1,3,Meal Plan 1,0,Room_Type 1,266,2018,12,26,Online,0,0,0,73.95,0,Canceled,2018-12-26,4,2018-12-30
INN04334,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN04335,2,0,0,4,Meal Plan 1,0,Room_Type 1,15,2018,12,28,Online,0,0,0,117.3,1,Not_Canceled,2018-12-28,4,2019-01-01
INN04336,2,0,0,2,Meal Plan 1,0,Room_Type 1,49,2018,6,3,Offline,0,0,0,80.75,0,Not_Canceled,2018-06-03,2,2018-06-05
INN04337,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled,2018-08-25,3,2018-08-28
INN04338,2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,8,22,Corporate,0,0,0,100.0,0,Not_Canceled,2018-08-22,2,2018-08-24
INN04339,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Online,0,0,0,95.0,0,Canceled,2018-04-24,2,2018-04-26
INN04340,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Online,0,0,0,90.0,0,Canceled,2018-10-14,2,2018-10-16
INN04341,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,19,Online,0,0,0,136.0,0,Not_Canceled,2018-05-19,4,2018-05-23
INN04342,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,6,Online,0,0,0,104.0,0,Not_Canceled,2018-12-06,3,2018-12-09
INN04343,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2017,10,19,Online,0,0,0,96.3,1,Not_Canceled,2017-10-19,3,2017-10-22
INN04344,1,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,6,9,Online,0,0,0,121.5,1,Not_Canceled,2018-06-09,3,2018-06-12
INN04345,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,2,2018-06-26
INN04346,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2017-08-14,2,2017-08-16
INN04347,2,0,0,4,Not Selected,0,Room_Type 1,11,2018,11,16,Online,0,0,0,80.75,2,Not_Canceled,2018-11-16,4,2018-11-20
INN04348,2,0,2,1,Meal Plan 1,0,Room_Type 1,33,2018,10,9,Online,0,0,0,138.0,0,Canceled,2018-10-09,3,2018-10-12
INN04349,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled,2018-08-12,1,2018-08-13
INN04350,2,2,2,1,Meal Plan 1,0,Room_Type 6,110,2018,7,30,Online,0,0,0,168.1,3,Not_Canceled,2018-07-30,3,2018-08-02
INN04351,2,0,1,4,Meal Plan 1,0,Room_Type 1,26,2018,3,7,Offline,0,0,0,87.0,0,Not_Canceled,2018-03-07,5,2018-03-12
INN04352,2,0,0,4,Not Selected,0,Room_Type 2,117,2018,6,28,Online,0,0,0,97.75,1,Not_Canceled,2018-06-28,4,2018-07-02
INN04353,2,0,0,3,Meal Plan 1,0,Room_Type 1,60,2018,6,21,Online,0,0,0,99.9,1,Not_Canceled,2018-06-21,3,2018-06-24
INN04354,2,0,2,3,Meal Plan 1,0,Room_Type 1,303,2018,8,19,Offline,0,0,0,78.0,1,Not_Canceled,2018-08-19,5,2018-08-24
INN04355,2,0,0,2,Meal Plan 1,0,Room_Type 2,195,2018,12,2,Online,0,0,0,71.22,0,Canceled,2018-12-02,2,2018-12-04
INN04356,2,0,0,5,Meal Plan 1,0,Room_Type 1,221,2017,8,11,Online,0,0,0,76.5,1,Canceled,2017-08-11,5,2017-08-16
INN04357,2,0,2,3,Meal Plan 1,0,Room_Type 4,130,2018,9,10,Offline,0,0,0,99.95,0,Not_Canceled,2018-09-10,5,2018-09-15
INN04358,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN04359,1,0,0,2,Meal Plan 1,0,Room_Type 1,19,2018,1,1,Online,0,0,0,107.0,1,Not_Canceled,2018-01-01,2,2018-01-03
INN04360,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88.5,0,Not_Canceled,2017-10-23,4,2017-10-27
INN04361,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120.0,0,Not_Canceled,2018-10-14,1,2018-10-15
INN04362,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN04363,2,0,1,1,Meal Plan 1,0,Room_Type 3,116,2018,6,11,Online,0,0,0,80.75,0,Canceled,2018-06-11,2,2018-06-13
INN04364,2,2,0,2,Meal Plan 1,0,Room_Type 6,2,2018,12,1,Online,0,0,0,148.2,0,Not_Canceled,2018-12-01,2,2018-12-03
INN04365,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115.0,1,Canceled,2018-10-23,2,2018-10-25
INN04366,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,16,Online,0,0,0,109.0,1,Not_Canceled,2018-03-16,1,2018-03-17
INN04367,3,0,0,3,Meal Plan 1,0,Room_Type 4,1,2018,6,15,Online,0,0,0,177.0,4,Not_Canceled,2018-06-15,3,2018-06-18
INN04368,2,0,0,5,Meal Plan 1,0,Room_Type 1,57,2018,11,15,Offline,0,0,0,75.0,0,Not_Canceled,2018-11-15,5,2018-11-20
INN04369,2,0,1,2,Not Selected,0,Room_Type 1,3,2017,9,21,Online,0,0,0,133.0,2,Not_Canceled,2017-09-21,3,2017-09-24
INN04370,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,20,Corporate,0,0,0,79.0,0,Not_Canceled,2018-07-20,1,2018-07-21
INN04371,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN04372,2,0,2,2,Not Selected,0,Room_Type 1,67,2018,11,11,Online,0,0,0,79.2,3,Not_Canceled,2018-11-11,4,2018-11-15
INN04373,2,0,0,1,Not Selected,0,Room_Type 1,156,2018,8,11,Online,0,0,0,103.5,0,Canceled,2018-08-11,1,2018-08-12
INN04374,2,0,2,2,Meal Plan 1,0,Room_Type 1,208,2018,6,11,Offline,0,0,0,80.24,2,Not_Canceled,2018-06-11,4,2018-06-15
INN04375,2,2,2,5,Meal Plan 1,0,Room_Type 6,196,2018,7,24,Online,0,0,0,158.95,0,Canceled,2018-07-24,7,2018-07-31
INN04376,2,0,0,5,Meal Plan 1,0,Room_Type 4,44,2018,10,18,Online,0,0,0,143.44,2,Not_Canceled,2018-10-18,5,2018-10-23
INN04377,3,0,2,3,Meal Plan 1,0,Room_Type 4,110,2018,8,12,Online,0,0,0,159.3,0,Canceled,2018-08-12,5,2018-08-17
INN04378,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,3,8,Corporate,0,0,0,80.0,0,Not_Canceled,2018-03-08,1,2018-03-09
INN04379,2,0,2,3,Meal Plan 1,0,Room_Type 1,303,2018,8,19,Offline,0,0,0,78.0,1,Not_Canceled,2018-08-19,5,2018-08-24
INN04380,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,7,Online,0,0,0,106.33,1,Not_Canceled,2018-12-07,3,2018-12-10
INN04381,2,0,0,1,Not Selected,0,Room_Type 1,113,2018,10,13,Online,0,0,0,108.0,1,Canceled,2018-10-13,1,2018-10-14
INN04382,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Online,0,0,0,115.0,1,Canceled,2018-10-14,2,2018-10-16
INN04383,2,0,2,3,Meal Plan 1,0,Room_Type 1,158,2018,7,3,Online,0,0,0,99.45,1,Not_Canceled,2018-07-03,5,2018-07-08
INN04384,3,0,0,4,Meal Plan 1,0,Room_Type 4,137,2018,8,23,Online,0,0,0,133.2,0,Canceled,2018-08-23,4,2018-08-27
INN04385,2,0,2,5,Meal Plan 1,0,Room_Type 1,99,2017,8,21,Online,0,0,0,76.5,0,Canceled,2017-08-21,7,2017-08-28
INN04386,3,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,100.0,1,Not_Canceled,2018-04-09,2,2018-04-11
INN04387,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2018,3,17,Offline,0,0,0,38.67,0,Not_Canceled,2018-03-17,3,2018-03-20
INN04388,1,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,Online,0,0,0,77.5,0,Not_Canceled,2018-03-04,2,2018-03-06
INN04389,2,1,0,1,Not Selected,0,Room_Type 1,4,2018,9,20,Offline,0,0,0,152.2,0,Not_Canceled,2018-09-20,1,2018-09-21
INN04390,2,0,1,2,Meal Plan 1,0,Room_Type 4,72,2018,3,14,Online,0,0,0,104.4,1,Not_Canceled,2018-03-14,3,2018-03-17
INN04391,2,0,1,2,Meal Plan 1,0,Room_Type 1,112,2017,8,17,Online,0,0,0,76.5,1,Not_Canceled,2017-08-17,3,2017-08-20
INN04392,2,0,1,2,Meal Plan 1,0,Room_Type 1,103,2018,3,18,Online,0,0,0,78.3,0,Not_Canceled,2018-03-18,3,2018-03-21
INN04393,2,0,2,5,Meal Plan 1,0,Room_Type 1,142,2017,8,13,Online,0,0,0,76.5,1,Not_Canceled,2017-08-13,7,2017-08-20
INN04394,2,0,2,3,Meal Plan 1,0,Room_Type 4,93,2017,12,27,Offline,0,0,0,60.0,0,Not_Canceled,2017-12-27,5,2018-01-01
INN04395,2,0,2,2,Meal Plan 1,0,Room_Type 1,69,2017,9,6,Offline,0,0,0,81.09,0,Not_Canceled,2017-09-06,4,2017-09-10
INN04396,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,86.0,0,Not_Canceled,2018-02-19,2,2018-02-21
INN04397,3,0,2,2,Meal Plan 1,0,Room_Type 4,203,2018,12,30,Online,0,0,0,120.7,0,Not_Canceled,2018-12-30,4,2019-01-03
INN04398,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0,Not_Canceled,2018-06-09,1,2018-06-10
INN04399,1,0,1,2,Meal Plan 1,0,Room_Type 2,8,2018,3,11,Online,0,0,0,103.0,1,Not_Canceled,2018-03-11,3,2018-03-14
INN04400,2,1,0,3,Meal Plan 1,0,Room_Type 1,51,2018,11,1,Online,0,0,0,129.0,1,Not_Canceled,2018-11-01,3,2018-11-04
INN04401,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,19,Online,0,0,0,118.15,0,Canceled,2018-09-19,1,2018-09-20
INN04402,0,2,2,2,Meal Plan 1,0,Room_Type 2,208,2018,10,23,Online,0,0,0,88.77,2,Not_Canceled,2018-10-23,4,2018-10-27
INN04403,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled,2018-05-31,3,2018-06-03
INN04404,1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,6,14,Online,0,0,0,93.17,1,Not_Canceled,2018-06-14,2,2018-06-16
INN04405,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,27,Online,0,0,0,131.0,1,Not_Canceled,2018-04-27,2,2018-04-29
INN04406,2,0,0,3,Not Selected,0,Room_Type 2,211,2018,5,31,Online,0,0,0,68.69,0,Canceled,2018-05-31,3,2018-06-03
INN04407,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,2018-06-14,3,2018-06-17
INN04408,2,0,2,2,Not Selected,0,Room_Type 1,149,2018,6,26,Online,0,0,0,80.75,1,Not_Canceled,2018-06-26,4,2018-06-30
INN04409,1,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,90.6,0,Not_Canceled,2017-09-30,1,2017-10-01
INN04410,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled,2018-10-01,2,2018-10-03
INN04411,2,0,2,1,Not Selected,0,Room_Type 1,145,2018,10,8,Online,0,0,0,108.0,1,Canceled,2018-10-08,3,2018-10-11
INN04412,2,0,0,4,Meal Plan 1,0,Room_Type 4,181,2018,5,11,Online,0,0,0,117.73,1,Canceled,2018-05-11,4,2018-05-15
INN04413,2,0,2,3,Meal Plan 1,0,Room_Type 1,245,2018,10,13,Online,0,0,0,106.59,0,Canceled,2018-10-13,5,2018-10-18
INN04414,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,8,8,Online,0,0,0,135.9,1,Canceled,2018-08-08,3,2018-08-11
INN04415,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Online,0,0,0,75.0,0,Canceled,2018-10-12,3,2018-10-15
INN04416,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,9,22,Online,0,0,0,194.0,3,Not_Canceled,2018-09-22,1,2018-09-23
INN04417,2,0,1,3,Meal Plan 1,0,Room_Type 1,157,2018,7,11,Online,0,0,0,101.58,2,Canceled,2018-07-11,4,2018-07-15
INN04418,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled,2017-10-08,4,2017-10-12
INN04419,2,0,2,4,Meal Plan 1,0,Room_Type 1,140,2018,5,28,Online,0,0,0,75.44,1,Not_Canceled,2018-05-28,6,2018-06-03
INN04420,1,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,10,10,Corporate,0,0,0,89.0,0,Not_Canceled,2018-10-10,1,2018-10-11
INN04421,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled,2018-09-30,4,2018-10-04
INN04422,2,0,0,1,Meal Plan 1,0,Room_Type 1,125,2017,12,25,Online,0,0,0,72.25,1,Not_Canceled,2017-12-25,1,2017-12-26
INN04423,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,2,12,Online,0,0,0,79.0,0,Canceled,2018-02-12,2,2018-02-14
INN04424,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,2018-06-06,2,2018-06-08
INN04425,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,2018-01-02,3,2018-01-05
INN04426,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,10,25,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-25,3,2018-10-28
INN04427,3,0,2,2,Meal Plan 1,0,Room_Type 4,57,2018,5,22,Online,0,0,0,159.3,2,Not_Canceled,2018-05-22,4,2018-05-26
INN04428,2,0,0,1,Meal Plan 1,0,Room_Type 2,3,2018,7,2,Complementary,1,0,3,0.0,2,Not_Canceled,2018-07-02,1,2018-07-03
INN04429,2,1,2,2,Meal Plan 1,0,Room_Type 4,134,2018,8,19,Online,0,0,0,139.95,2,Not_Canceled,2018-08-19,4,2018-08-23
INN04430,2,0,0,1,Meal Plan 1,0,Room_Type 2,107,2017,8,12,Online,0,0,0,76.5,0,Not_Canceled,2017-08-12,1,2017-08-13
INN04431,1,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,3,12,Online,0,0,0,97.0,0,Canceled,2018-03-12,3,2018-03-15
INN04432,1,0,2,5,Meal Plan 1,0,Room_Type 4,8,2017,11,21,Offline,0,0,0,62.57,0,Not_Canceled,2017-11-21,7,2017-11-28
INN04433,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,2018-01-02,3,2018-01-05
INN04434,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,5,2,Online,0,0,0,126.9,1,Not_Canceled,2018-05-02,2,2018-05-04
INN04435,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2017,10,22,Online,0,0,0,105.3,2,Not_Canceled,2017-10-22,2,2017-10-24
INN04436,1,0,1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,80.0,0,Not_Canceled,2017-10-19,3,2017-10-22
INN04437,2,0,0,4,Meal Plan 2,0,Room_Type 4,49,2018,12,7,Online,0,0,0,94.51,1,Not_Canceled,2018-12-07,4,2018-12-11
INN04438,2,0,2,5,Meal Plan 1,0,Room_Type 5,32,2018,9,13,Online,0,0,0,137.52,0,Canceled,2018-09-13,7,2018-09-20
INN04439,2,0,0,3,Meal Plan 1,0,Room_Type 4,57,2018,9,6,Online,0,0,0,124.2,0,Canceled,2018-09-06,3,2018-09-09
INN04440,2,0,2,2,Not Selected,1,Room_Type 1,35,2018,2,19,Online,0,0,0,82.35,0,Not_Canceled,2018-02-19,4,2018-02-23
INN04441,3,0,0,4,Meal Plan 1,0,Room_Type 4,126,2018,5,4,Online,0,0,0,106.03,2,Not_Canceled,2018-05-04,4,2018-05-08
INN04442,1,0,0,2,Meal Plan 1,0,Room_Type 1,119,2018,4,15,Online,0,0,0,90.9,0,Canceled,2018-04-15,2,2018-04-17
INN04443,1,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,73.0,0,Not_Canceled,2017-10-04,2,2017-10-06
INN04444,1,0,0,3,Meal Plan 1,0,Room_Type 4,19,2018,5,3,Online,0,0,0,120.12,2,Not_Canceled,2018-05-03,3,2018-05-06
INN04445,1,0,0,1,Meal Plan 1,0,Room_Type 4,29,2018,10,28,Online,0,0,0,144.0,2,Not_Canceled,2018-10-28,1,2018-10-29
INN04446,2,0,1,2,Meal Plan 1,0,Room_Type 1,52,2017,11,6,Online,0,0,0,79.2,2,Not_Canceled,2017-11-06,3,2017-11-09
INN04447,2,0,1,3,Meal Plan 1,0,Room_Type 1,282,2018,12,29,Online,0,0,0,83.3,1,Not_Canceled,2018-12-29,4,2019-01-02
INN04448,2,0,2,0,Not Selected,0,Room_Type 1,2,2018,6,12,Online,0,0,0,108.5,2,Not_Canceled,2018-06-12,2,2018-06-14
INN04449,2,0,1,3,Meal Plan 1,0,Room_Type 4,4,2017,10,19,Offline,0,0,0,72.25,0,Not_Canceled,2017-10-19,4,2017-10-23
INN04450,1,0,1,0,Meal Plan 1,1,Room_Type 1,0,2018,3,28,Corporate,1,0,1,88.0,0,Not_Canceled,2018-03-28,1,2018-03-29
INN04451,2,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,9,5,Online,0,0,0,124.0,2,Not_Canceled,2017-09-05,1,2017-09-06
INN04452,2,0,0,1,Not Selected,0,Room_Type 1,43,2018,6,9,Online,0,0,0,75.54,1,Canceled,2018-06-09,1,2018-06-10
INN04453,2,0,0,3,Meal Plan 1,0,Room_Type 2,33,2017,10,21,Offline,0,0,0,83.16,0,Not_Canceled,2017-10-21,3,2017-10-24
INN04454,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled,2018-11-04,3,2018-11-07
INN04455,1,0,0,1,Not Selected,0,Room_Type 5,7,2018,5,18,Offline,0,0,0,169.0,0,Not_Canceled,2018-05-18,1,2018-05-19
INN04456,1,1,0,1,Meal Plan 1,0,Room_Type 1,159,2018,8,5,Online,0,0,0,105.3,0,Canceled,2018-08-05,1,2018-08-06
INN04457,2,0,0,2,Not Selected,0,Room_Type 1,30,2018,5,24,Online,0,0,0,98.1,1,Canceled,2018-05-24,2,2018-05-26
INN04458,2,2,2,1,Meal Plan 1,0,Room_Type 6,5,2018,9,3,Online,0,0,0,209.7,1,Not_Canceled,2018-09-03,3,2018-09-06
INN04459,2,0,1,0,Meal Plan 1,0,Room_Type 1,69,2017,11,15,Online,0,0,0,72.25,2,Not_Canceled,2017-11-15,1,2017-11-16
INN04460,1,0,0,4,Meal Plan 1,0,Room_Type 1,237,2018,10,12,Online,0,0,0,107.53,1,Canceled,2018-10-12,4,2018-10-16
INN04461,2,2,1,5,Meal Plan 1,0,Room_Type 6,85,2018,7,18,Online,0,0,0,180.3,2,Not_Canceled,2018-07-18,6,2018-07-24
INN04462,3,0,2,2,Meal Plan 1,0,Room_Type 4,255,2018,12,30,Online,0,0,0,123.75,0,Not_Canceled,2018-12-30,4,2019-01-03
INN04463,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled,2017-10-09,2,2017-10-11
INN04464,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,5,Online,0,0,0,109.0,0,Not_Canceled,2018-03-05,1,2018-03-06
INN04465,1,0,1,0,Not Selected,0,Room_Type 1,20,2018,2,14,Offline,0,0,0,58.4,0,Not_Canceled,2018-02-14,1,2018-02-15
INN04466,2,0,0,2,Not Selected,0,Room_Type 1,85,2018,6,21,Online,0,0,0,116.1,1,Not_Canceled,2018-06-21,2,2018-06-23
INN04467,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,26,Online,0,0,0,119.0,0,Not_Canceled,2018-04-26,1,2018-04-27
INN04468,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2017,8,9,Online,0,0,0,76.5,1,Canceled,2017-08-09,3,2017-08-12
INN04469,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Online,0,0,0,100.0,0,Canceled,2018-10-03,4,2018-10-07
INN04470,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2017-10-02,2,2017-10-04
INN04471,2,0,2,3,Meal Plan 1,0,Room_Type 1,248,2018,10,13,Online,0,0,0,83.38,2,Not_Canceled,2018-10-13,5,2018-10-18
INN04472,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,9,23,Online,0,0,0,129.6,2,Not_Canceled,2018-09-23,5,2018-09-28
INN04473,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Online,0,0,0,110.0,0,Canceled,2018-10-21,2,2018-10-23
INN04474,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2018,3,24,Online,0,0,0,126.45,0,Not_Canceled,2018-03-24,2,2018-03-26
INN04475,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,5,25,Online,0,0,0,89.25,1,Not_Canceled,2018-05-25,1,2018-05-26
INN04476,1,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,51.0,1,Not_Canceled,2018-01-14,3,2018-01-17
INN04477,3,0,1,3,Meal Plan 1,0,Room_Type 4,110,2018,7,7,Online,0,0,0,138.55,2,Not_Canceled,2018-07-07,4,2018-07-11
INN04478,3,0,2,1,Meal Plan 1,0,Room_Type 4,91,2018,8,6,Online,0,0,0,152.1,0,Not_Canceled,2018-08-06,3,2018-08-09
INN04479,2,0,1,3,Not Selected,0,Room_Type 1,173,2018,9,1,Online,0,0,0,84.43,1,Not_Canceled,2018-09-01,4,2018-09-05
INN04480,2,0,2,3,Meal Plan 1,0,Room_Type 1,12,2018,11,10,Online,0,0,0,90.07,1,Not_Canceled,2018-11-10,5,2018-11-15
INN04481,3,0,0,1,Meal Plan 1,0,Room_Type 4,38,2018,8,17,Online,0,0,0,168.3,0,Not_Canceled,2018-08-17,1,2018-08-18
INN04482,2,0,0,4,Meal Plan 1,0,Room_Type 1,156,2018,8,2,Online,0,0,0,99.45,0,Canceled,2018-08-02,4,2018-08-06
INN04483,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,0,Not_Canceled,2018-05-24,2,2018-05-26
INN04484,2,0,0,4,Not Selected,0,Room_Type 1,176,2017,8,25,Online,0,0,0,49.58,0,Canceled,2017-08-25,4,2017-08-29
INN04485,2,1,1,5,Meal Plan 1,0,Room_Type 1,52,2018,12,19,Online,0,0,0,105.4,3,Not_Canceled,2018-12-19,6,2018-12-25
INN04486,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,15,Online,0,0,0,179.0,2,Not_Canceled,2018-09-15,1,2018-09-16
INN04487,2,0,1,3,Meal Plan 1,0,Room_Type 4,68,2017,11,30,Offline,0,0,0,60.0,1,Not_Canceled,2017-11-30,4,2017-12-04
INN04488,3,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,2,15,Online,0,0,0,127.0,0,Not_Canceled,2018-02-15,1,2018-02-16
